crop,storage_type,freshness_score,temperature,humidity,has_rotten_data,raw_days,spoilage_label
banana,room_temp,0.4802,26.72,82.64,1,3.16,2-4 days
banana,freezer,0.5203,-15.5,64.98,1,80.3,7+ days
banana,room_temp,0.1256,23.18,93.04,1,2.09,2-4 days
banana,refrigerator,0.8207,2.74,83.09,1,13.04,7+ days
banana,room_temp,0.5416,32.41,78.88,1,2.32,2-4 days
banana,refrigerator,0.6021,4.36,87.1,1,10.94,7+ days
banana,freezer,0.7289,-12.93,60.71,1,86.27,7+ days
banana,refrigerator,0.517,7.72,90.79,1,7.72,7+ days
banana,freezer,0.7649,-13.99,53.33,1,95.92,7+ days
banana,room_temp,0.0847,32.96,71.15,1,1.73,1-2 days
banana,room_temp,0.1782,24.64,68.49,1,2.75,2-4 days
banana,room_temp,0.1564,40.09,35.72,1,1.84,1-2 days
banana,refrigerator,0.8881,4.57,81.12,1,12.8,7+ days
banana,room_temp,0.3415,18.88,38.16,1,3.93,2-4 days
banana,refrigerator,0.2053,5.47,88.56,1,5.19,4-7 days
banana,room_temp,0.2269,24.84,72.85,1,2.57,2-4 days
banana,room_temp,0.4206,32.65,67.78,1,2.96,2-4 days
banana,room_temp,0.1004,34.39,90.95,1,0.84,0-1 days
banana,refrigerator,0.0474,2.79,84.65,1,4.04,4-7 days
banana,room_temp,0.3221,32.8,37.42,1,3.26,2-4 days
banana,room_temp,0.4351,31.57,36.26,1,3.09,2-4 days
banana,room_temp,0.1781,21.21,91.12,1,2.11,2-4 days
banana,refrigerator,0.63,7.58,83.07,1,11.1,7+ days
banana,refrigerator,0.4237,7.22,82.71,1,8.51,7+ days
banana,freezer,0.435,-19.42,56.0,1,62.24,7+ days
banana,room_temp,0.1165,34.83,59.64,1,1.17,1-2 days
banana,refrigerator,0.422,7.46,90.76,1,6.47,4-7 days
banana,refrigerator,0.8633,4.5,93.17,1,12.81,7+ days
banana,room_temp,0.283,25.32,46.56,1,3.61,2-4 days
banana,room_temp,0.0406,41.71,64.11,1,0.5,0-1 days
banana,room_temp,0.2151,22.42,37.36,1,3.42,2-4 days
banana,room_temp,0.2014,29.45,58.35,1,2.79,2-4 days
banana,freezer,0.7353,-18.57,61.6,1,107.25,7+ days
banana,room_temp,0.1436,30.25,50.53,1,1.82,1-2 days
banana,room_temp,0.6334,37.46,91.9,1,1.93,1-2 days
banana,room_temp,0.3947,41.89,52.25,1,1.45,1-2 days
banana,refrigerator,0.5573,5.26,90.42,1,9.09,7+ days
banana,refrigerator,0.8672,6.69,87.26,1,13.63,7+ days
banana,refrigerator,0.4516,5.89,87.67,1,8.31,7+ days
banana,room_temp,0.4022,26.93,40.55,1,4.28,4-7 days
banana,room_temp,0.4124,25.7,66.57,1,3.39,2-4 days
banana,refrigerator,0.7911,3.92,82.88,1,10.1,7+ days
banana,room_temp,0.3399,34.24,38.85,1,3.33,2-4 days
banana,refrigerator,0.161,7.72,81.09,1,6.09,4-7 days
banana,room_temp,0.1797,34.9,48.05,1,1.62,1-2 days
banana,room_temp,0.1641,38.6,85.69,1,0.9,0-1 days
banana,room_temp,0.2699,36.39,53.25,1,2.34,2-4 days
banana,refrigerator,0.2783,6.51,88.52,1,6.13,4-7 days
banana,room_temp,0.4384,23.59,64.52,1,3.71,2-4 days
banana,room_temp,0.1212,34.98,41.37,1,1.19,1-2 days
banana,refrigerator,0.5861,5.17,80.52,1,10.24,7+ days
banana,refrigerator,0.4129,2.63,82.18,1,6.61,4-7 days
banana,freezer,0.7247,-18.88,50.99,1,92.89,7+ days
banana,room_temp,0.3935,35.66,51.51,1,1.96,1-2 days
banana,refrigerator,0.6981,7.85,80.98,1,9.61,7+ days
banana,refrigerator,0.6951,6.21,86.89,1,10.68,7+ days
banana,room_temp,0.3393,34.38,74.73,1,2.27,2-4 days
banana,refrigerator,0.2855,4.69,86.89,1,6.13,4-7 days
banana,room_temp,0.3386,22.62,41.11,1,3.64,2-4 days
banana,freezer,0.6948,-12.43,61.65,1,101.1,7+ days
banana,room_temp,0.0222,26.39,70.78,1,1.62,1-2 days
banana,room_temp,0.4306,21.03,42.79,1,2.84,2-4 days
banana,refrigerator,0.7441,6.69,90.55,1,11.91,7+ days
banana,refrigerator,0.4349,5.48,82.5,1,6.7,4-7 days
banana,refrigerator,0.2173,7.47,82.2,1,5.4,4-7 days
banana,refrigerator,0.2193,7.9,84.38,1,5.54,4-7 days
banana,room_temp,0.0357,41.24,62.17,1,0.53,0-1 days
banana,freezer,0.5617,-18.7,62.87,1,85.26,7+ days
banana,room_temp,0.1767,34.38,72.72,1,1.25,1-2 days
banana,room_temp,0.4479,41.65,76.2,1,1.26,1-2 days
banana,room_temp,0.5756,25.45,80.73,1,4.64,4-7 days
banana,freezer,0.8719,-13.67,64.42,1,121.03,7+ days
banana,room_temp,0.2769,27.72,70.76,1,3.18,2-4 days
banana,room_temp,0.2321,39.98,65.17,1,0.87,0-1 days
banana,refrigerator,0.1995,4.27,81.33,1,5.18,4-7 days
banana,room_temp,0.2273,31.94,90.73,1,2.47,2-4 days
banana,room_temp,0.297,26.68,67.09,1,3.58,2-4 days
banana,freezer,0.7787,-13.7,58.35,1,94.93,7+ days
banana,room_temp,0.469,21.9,92.58,1,2.52,2-4 days
banana,freezer,0.278,-15.77,64.36,1,66.85,7+ days
banana,room_temp,0.225,27.98,50.5,1,2.97,2-4 days
banana,freezer,0.8892,-15.49,64.37,1,111.25,7+ days
banana,refrigerator,0.6136,5.79,88.14,1,9.44,7+ days
banana,room_temp,0.1276,40.24,77.63,1,0.79,0-1 days
banana,room_temp,0.5762,22.19,73.88,1,4.25,4-7 days
banana,room_temp,0.1089,23.74,51.88,1,2.7,2-4 days
banana,room_temp,0.338,21.83,82.4,1,2.6,2-4 days
banana,refrigerator,0.3878,4.44,91.58,1,6.33,4-7 days
banana,room_temp,0.5253,38.4,52.35,1,3.71,2-4 days
banana,freezer,0.7796,-13.34,66.45,1,78.69,7+ days
banana,room_temp,0.1291,21.59,73.9,1,2.47,2-4 days
banana,room_temp,0.2492,37.29,84.07,1,2.1,2-4 days
banana,freezer,0.8136,-11.47,67.12,1,98.59,7+ days
banana,room_temp,0.2557,36.93,49.02,1,1.33,1-2 days
banana,refrigerator,0.2252,2.97,90.51,1,5.59,4-7 days
banana,refrigerator,0.2962,7.09,87.39,1,5.83,4-7 days
banana,room_temp,0.1629,37.05,64.19,1,1.55,1-2 days
banana,room_temp,0.4401,25.76,67.65,1,2.95,2-4 days
banana,refrigerator,0.2279,3.24,90.64,1,5.87,4-7 days
banana,room_temp,0.0792,26.46,78.36,1,1.88,1-2 days
banana,room_temp,0.3329,31.08,51.18,1,3.46,2-4 days
banana,refrigerator,0.7503,2.91,84.27,1,11.22,7+ days
banana,room_temp,0.4122,37.24,62.98,1,3.01,2-4 days
banana,room_temp,0.1125,31.91,67.41,1,1.35,1-2 days
banana,room_temp,0.2179,25.23,49.94,1,2.22,2-4 days
banana,room_temp,0.2925,30.29,66.62,1,2.31,2-4 days
banana,refrigerator,0.3585,2.87,90.46,1,6.45,4-7 days
banana,refrigerator,0.8576,6.22,86.04,1,12.69,7+ days
banana,freezer,0.8494,-18.77,58.02,1,107.29,7+ days
banana,room_temp,0.2144,22.57,57.0,1,3.25,2-4 days
banana,room_temp,0.1473,22.19,57.72,1,2.76,2-4 days
banana,refrigerator,0.2779,6.54,89.1,1,6.95,4-7 days
banana,room_temp,0.0919,33.92,85.18,1,1.54,1-2 days
banana,room_temp,0.3224,33.32,56.0,1,1.92,1-2 days
banana,freezer,0.8736,-11.73,61.25,1,85.12,7+ days
banana,refrigerator,0.7855,4.34,94.28,1,11.75,7+ days
banana,room_temp,0.0878,29.65,81.67,1,2.07,2-4 days
banana,room_temp,0.1256,24.47,51.65,1,2.43,2-4 days
banana,freezer,0.4194,-19.19,53.87,1,75.12,7+ days
banana,freezer,0.5088,-12.55,53.36,1,72.9,7+ days
banana,room_temp,0.3708,24.57,93.8,1,2.82,2-4 days
banana,refrigerator,0.7816,4.75,94.18,1,11.7,7+ days
banana,refrigerator,0.7294,5.02,92.45,1,8.85,7+ days
banana,refrigerator,0.2235,3.48,86.89,1,5.8,4-7 days
banana,refrigerator,0.8397,7.94,84.17,1,11.62,7+ days
banana,room_temp,0.2082,39.33,54.74,1,1.3,1-2 days
banana,room_temp,0.1512,27.25,89.92,1,1.92,1-2 days
banana,refrigerator,0.8157,6.33,94.12,1,11.2,7+ days
banana,freezer,0.7943,-19.79,64.46,1,97.66,7+ days
banana,room_temp,0.1108,25.69,89.4,1,2.01,2-4 days
banana,room_temp,0.5401,37.48,38.32,1,3.28,2-4 days
banana,refrigerator,0.2438,7.55,87.76,1,5.36,4-7 days
banana,room_temp,0.4187,28.18,77.88,1,3.24,2-4 days
banana,refrigerator,0.8464,6.68,83.02,1,10.63,7+ days
banana,room_temp,0.2767,19.26,81.97,1,2.77,2-4 days
banana,refrigerator,0.783,3.12,81.0,1,12.06,7+ days
banana,freezer,0.7906,-19.25,55.01,1,78.4,7+ days
banana,refrigerator,0.9438,5.02,82.17,1,13.95,7+ days
banana,room_temp,0.2912,36.12,92.31,1,1.34,1-2 days
banana,room_temp,0.594,28.09,68.73,1,3.71,2-4 days
banana,room_temp,0.2051,39.16,91.51,1,0.5,0-1 days
banana,refrigerator,0.1403,7.13,91.23,1,4.65,4-7 days
banana,room_temp,0.512,30.56,42.0,1,2.77,2-4 days
banana,room_temp,0.1138,35.48,46.98,1,1.56,1-2 days
banana,room_temp,0.0937,34.79,59.72,1,1.5,1-2 days
banana,room_temp,0.5067,36.15,82.65,1,3.04,2-4 days
banana,room_temp,0.2211,38.76,54.24,1,2.22,2-4 days
banana,room_temp,0.2712,26.32,79.79,1,2.32,2-4 days
banana,freezer,0.3442,-19.37,52.63,1,69.82,7+ days
banana,freezer,0.5964,-13.06,50.32,1,86.63,7+ days
banana,room_temp,0.1446,35.78,74.71,1,1.3,1-2 days
banana,room_temp,0.3979,40.32,67.71,1,2.77,2-4 days
banana,refrigerator,0.5537,4.63,83.46,1,10.23,7+ days
banana,room_temp,0.4582,41.08,83.44,1,2.57,2-4 days
banana,room_temp,0.114,41.87,75.75,1,0.5,0-1 days
banana,room_temp,0.1993,41.98,52.21,1,1.96,1-2 days
banana,room_temp,0.267,38.88,73.17,1,1.22,1-2 days
banana,room_temp,0.3987,30.08,53.96,1,3.01,2-4 days
banana,refrigerator,0.7765,3.9,87.01,1,12.29,7+ days
banana,room_temp,0.4269,28.4,82.98,1,3.93,2-4 days
banana,refrigerator,0.8667,7.6,92.89,1,11.31,7+ days
banana,refrigerator,0.3037,6.06,86.08,1,6.79,4-7 days
banana,freezer,0.5918,-10.32,68.29,1,68.42,7+ days
banana,room_temp,0.0328,23.44,90.89,1,1.21,1-2 days
banana,freezer,0.569,-10.91,69.16,1,89.19,7+ days
banana,room_temp,0.3749,32.88,55.41,1,2.85,2-4 days
banana,freezer,0.8698,-15.35,68.86,1,100.05,7+ days
banana,freezer,0.8099,-11.93,50.07,1,86.72,7+ days
banana,room_temp,0.0141,29.59,59.96,1,1.56,1-2 days
banana,freezer,0.6386,-10.66,50.97,1,75.17,7+ days
banana,room_temp,0.2873,20.24,60.63,1,3.25,2-4 days
banana,room_temp,0.3734,34.15,37.82,1,3.45,2-4 days
banana,refrigerator,0.7071,2.04,92.29,1,11.21,7+ days
banana,room_temp,0.4483,25.16,42.59,1,3.86,2-4 days
banana,refrigerator,0.257,4.62,91.23,1,6.12,4-7 days
banana,refrigerator,0.6204,4.58,87.06,1,10.43,7+ days
banana,room_temp,0.294,39.88,55.74,1,1.09,1-2 days
banana,refrigerator,0.3134,3.45,83.12,1,5.79,4-7 days
banana,room_temp,0.2459,31.22,84.01,1,2.53,2-4 days
banana,freezer,0.7162,-17.16,61.72,1,101.9,7+ days
banana,refrigerator,0.8185,5.88,82.26,1,10.99,7+ days
banana,freezer,0.8191,-15.16,59.81,1,94.3,7+ days
banana,room_temp,0.2127,21.14,71.06,1,3.26,2-4 days
banana,room_temp,0.6805,22.38,69.44,1,4.72,4-7 days
banana,refrigerator,0.9879,5.92,89.28,1,12.9,7+ days
banana,room_temp,0.2963,19.05,49.2,1,2.53,2-4 days
banana,freezer,0.7355,-11.19,58.32,1,74.47,7+ days
banana,refrigerator,0.8105,2.73,88.01,1,12.78,7+ days
banana,freezer,0.7903,-13.29,53.24,1,93.29,7+ days
banana,room_temp,0.3674,35.28,80.23,1,2.7,2-4 days
banana,room_temp,0.4491,25.55,69.86,1,3.64,2-4 days
banana,refrigerator,0.0693,7.32,85.68,1,4.69,4-7 days
banana,refrigerator,0.4386,6.68,91.57,1,6.84,4-7 days
banana,room_temp,0.2567,22.23,83.76,1,3.32,2-4 days
banana,refrigerator,0.1528,7.6,82.75,1,4.83,4-7 days
banana,room_temp,0.2491,32.68,68.94,1,2.17,2-4 days
banana,refrigerator,0.2709,7.16,81.65,1,7.56,7+ days
banana,freezer,0.3803,-11.31,63.24,1,64.0,7+ days
banana,room_temp,0.3523,38.48,89.86,1,2.24,2-4 days
banana,room_temp,0.077,18.01,83.35,1,2.44,2-4 days
banana,room_temp,0.2887,28.32,87.5,1,1.93,1-2 days
banana,room_temp,0.0812,24.8,91.91,1,1.31,1-2 days
banana,refrigerator,0.8965,2.77,86.45,1,12.8,7+ days
banana,room_temp,0.4924,30.64,53.2,1,4.23,4-7 days
banana,room_temp,0.3676,29.58,77.17,1,2.13,2-4 days
banana,room_temp,0.0723,30.44,56.14,1,1.45,1-2 days
banana,room_temp,0.1978,30.3,51.07,1,1.69,1-2 days
banana,room_temp,0.3219,36.25,94.1,1,1.62,1-2 days
banana,freezer,0.8063,-15.07,61.58,1,86.1,7+ days
banana,room_temp,0.1205,27.67,70.33,1,2.73,2-4 days
banana,room_temp,0.072,24.87,60.43,1,2.21,2-4 days
banana,refrigerator,0.2517,6.14,88.59,1,5.32,4-7 days
banana,room_temp,0.4621,24.1,84.51,1,3.22,2-4 days
banana,room_temp,0.11,27.98,63.15,1,2.22,2-4 days
banana,room_temp,0.4186,18.55,88.8,1,2.47,2-4 days
banana,room_temp,0.0548,24.14,74.05,1,1.82,1-2 days
banana,room_temp,0.0407,29.51,57.04,1,1.8,1-2 days
banana,freezer,0.6256,-19.62,67.42,1,79.97,7+ days
banana,refrigerator,0.1674,4.64,87.44,1,5.47,4-7 days
banana,room_temp,0.2375,31.67,86.67,1,2.2,2-4 days
banana,room_temp,0.4347,31.36,91.78,1,1.82,1-2 days
banana,room_temp,0.4032,23.74,82.22,1,2.99,2-4 days
banana,room_temp,0.6536,33.37,50.57,1,3.56,2-4 days
banana,room_temp,0.3416,27.45,46.51,1,2.51,2-4 days
banana,room_temp,0.1196,40.7,59.54,1,1.18,1-2 days
banana,refrigerator,0.8351,5.98,81.7,1,11.21,7+ days
banana,refrigerator,0.6618,2.05,82.53,1,9.88,7+ days
banana,refrigerator,0.8815,6.38,87.83,1,12.63,7+ days
banana,room_temp,0.1039,25.68,75.22,1,1.85,1-2 days
banana,room_temp,0.1055,35.87,93.27,1,1.01,1-2 days
banana,room_temp,0.5549,39.63,80.04,1,3.41,2-4 days
banana,room_temp,0.2732,18.57,62.0,1,3.25,2-4 days
banana,room_temp,0.0802,19.73,43.85,1,2.25,2-4 days
banana,room_temp,0.1111,32.92,81.67,1,1.82,1-2 days
banana,refrigerator,0.1549,7.3,87.92,1,5.29,4-7 days
banana,refrigerator,0.528,6.61,91.21,1,8.98,7+ days
banana,room_temp,0.5453,27.95,76.37,1,3.35,2-4 days
banana,room_temp,0.2094,36.29,67.24,1,1.51,1-2 days
banana,refrigerator,0.3073,2.03,91.22,1,5.73,4-7 days
banana,freezer,0.5486,-11.9,51.75,1,67.31,7+ days
banana,refrigerator,0.5482,4.78,88.99,1,10.21,7+ days
banana,room_temp,0.1347,35.96,50.72,1,1.86,1-2 days
banana,freezer,0.912,-17.17,57.56,1,122.5,7+ days
banana,room_temp,0.1865,37.28,88.84,1,1.47,1-2 days
banana,refrigerator,0.207,2.15,88.72,1,5.91,4-7 days
banana,refrigerator,0.2432,2.74,94.8,1,5.69,4-7 days
banana,room_temp,0.3325,24.08,91.43,1,2.15,2-4 days
banana,freezer,0.44,-16.64,61.21,1,72.38,7+ days
banana,room_temp,0.3697,27.19,87.15,1,2.33,2-4 days
banana,refrigerator,0.3918,2.08,84.55,1,7.42,7+ days
banana,refrigerator,0.6627,2.33,82.97,1,10.89,7+ days
banana,room_temp,0.1822,18.77,91.41,1,2.37,2-4 days
banana,freezer,0.6771,-14.5,67.76,1,89.53,7+ days
banana,room_temp,0.1336,28.6,64.44,1,2.62,2-4 days
banana,refrigerator,0.4984,2.26,94.88,1,9.1,7+ days
banana,room_temp,0.7381,23.88,75.83,1,5.54,4-7 days
banana,room_temp,0.1467,32.32,55.23,1,1.43,1-2 days
banana,room_temp,0.0321,21.93,57.88,1,1.73,1-2 days
banana,room_temp,0.1681,34.06,84.89,1,1.65,1-2 days
banana,room_temp,0.6881,18.79,60.22,1,3.66,2-4 days
banana,freezer,0.5906,-12.68,64.18,1,97.59,7+ days
banana,room_temp,0.3006,38.13,74.29,1,1.45,1-2 days
banana,room_temp,0.3889,35.29,76.24,1,2.07,2-4 days
banana,room_temp,0.5298,28.76,73.2,1,4.57,4-7 days
banana,room_temp,0.4213,37.23,59.63,1,2.91,2-4 days
banana,room_temp,0.1238,20.62,82.66,1,2.06,2-4 days
banana,room_temp,0.1423,38.88,43.32,1,1.03,1-2 days
banana,room_temp,0.1016,31.24,72.91,1,1.38,1-2 days
banana,room_temp,0.0383,28.45,59.89,1,2.33,2-4 days
banana,refrigerator,0.3206,2.85,83.21,1,7.43,7+ days
banana,room_temp,0.1631,30.78,89.32,1,1.89,1-2 days
banana,room_temp,0.0821,36.49,64.98,1,0.93,0-1 days
banana,room_temp,0.1017,24.96,72.73,1,2.91,2-4 days
banana,room_temp,0.4599,26.97,75.89,1,3.81,2-4 days
banana,room_temp,0.3948,40.82,36.33,1,1.97,1-2 days
beetroot,room_temp,0.453,36.8,92.77,0,4.89,4-7 days
beetroot,room_temp,0.3161,37.58,83.15,0,3.31,2-4 days
beetroot,room_temp,0.2494,26.76,87.4,0,3.6,2-4 days
beetroot,room_temp,0.0724,22.59,59.44,0,3.25,2-4 days
beetroot,freezer,0.7754,-12.39,50.32,0,90.96,7+ days
beetroot,refrigerator,0.534,2.59,93.47,0,17.22,7+ days
beetroot,room_temp,0.0779,32.17,40.82,0,2.88,2-4 days
beetroot,refrigerator,0.6593,4.0,90.04,0,21.93,7+ days
beetroot,room_temp,0.0497,41.54,71.82,0,1.86,1-2 days
beetroot,refrigerator,0.0593,4.05,81.62,0,8.17,7+ days
beetroot,room_temp,0.0953,41.42,87.41,0,1.76,1-2 days
beetroot,room_temp,0.3503,19.7,46.36,0,5.25,4-7 days
beetroot,refrigerator,0.6998,3.29,80.6,0,23.86,7+ days
beetroot,room_temp,0.06,27.5,52.92,0,2.78,2-4 days
beetroot,freezer,0.5174,-11.75,52.52,0,83.84,7+ days
beetroot,freezer,0.4978,-10.59,59.73,0,85.74,7+ days
beetroot,room_temp,0.3437,18.79,63.07,0,5.54,4-7 days
beetroot,refrigerator,0.2621,2.31,82.38,0,15.1,7+ days
beetroot,refrigerator,0.1278,2.68,82.34,0,9.37,7+ days
beetroot,room_temp,0.24,30.36,45.24,0,3.81,2-4 days
beetroot,refrigerator,0.9601,2.54,94.39,0,29.16,7+ days
beetroot,refrigerator,0.7968,4.73,83.14,0,25.31,7+ days
beetroot,room_temp,0.124,31.7,80.64,0,2.55,2-4 days
beetroot,room_temp,0.2738,25.41,42.82,0,4.72,4-7 days
beetroot,room_temp,0.3928,27.93,51.2,0,5.25,4-7 days
beetroot,room_temp,0.4092,34.16,41.9,0,4.91,4-7 days
beetroot,refrigerator,0.7913,7.41,84.06,0,22.07,7+ days
beetroot,refrigerator,0.8167,7.24,90.57,0,27.61,7+ days
beetroot,room_temp,0.293,36.38,40.49,0,3.97,2-4 days
beetroot,refrigerator,0.3781,7.97,88.33,0,13.72,7+ days
beetroot,room_temp,0.3625,33.64,77.76,0,3.89,2-4 days
beetroot,refrigerator,0.461,2.94,86.4,0,15.6,7+ days
beetroot,refrigerator,0.3496,6.72,88.12,0,12.03,7+ days
beetroot,room_temp,0.4286,27.55,65.82,0,4.67,4-7 days
beetroot,refrigerator,0.8513,6.08,81.01,0,22.45,7+ days
beetroot,refrigerator,0.7571,7.51,93.5,0,24.39,7+ days
beetroot,room_temp,0.4121,22.15,55.67,0,5.06,4-7 days
beetroot,room_temp,0.1493,30.31,75.24,0,2.99,2-4 days
beetroot,refrigerator,0.2887,5.93,86.28,0,11.09,7+ days
beetroot,refrigerator,0.474,4.51,93.67,0,19.51,7+ days
beetroot,freezer,0.9092,-13.96,55.54,0,89.04,7+ days
beetroot,freezer,0.7961,-12.0,59.14,0,88.79,7+ days
beetroot,refrigerator,0.9473,2.55,90.78,0,26.38,7+ days
beetroot,room_temp,0.3587,21.74,87.83,0,4.19,4-7 days
beetroot,room_temp,0.4685,37.46,91.83,0,3.97,2-4 days
beetroot,room_temp,0.4168,18.22,83.49,0,5.16,4-7 days
beetroot,room_temp,0.2618,33.8,50.83,0,3.94,2-4 days
beetroot,room_temp,0.2059,30.11,79.64,0,3.56,2-4 days
beetroot,refrigerator,0.1101,5.15,90.37,0,8.83,7+ days
beetroot,freezer,0.6557,-17.85,57.12,0,86.53,7+ days
beetroot,room_temp,0.3703,20.16,70.45,0,4.65,4-7 days
beetroot,refrigerator,0.9079,3.04,94.37,0,23.84,7+ days
beetroot,freezer,0.7358,-18.36,66.08,0,82.7,7+ days
beetroot,refrigerator,0.8057,2.76,94.61,0,19.44,7+ days
beetroot,room_temp,0.3807,29.9,78.93,0,5.1,4-7 days
beetroot,room_temp,0.7857,30.16,42.59,0,7.68,7+ days
beetroot,room_temp,0.1047,18.97,42.37,0,3.95,2-4 days
beetroot,room_temp,0.6733,26.21,40.03,0,6.7,4-7 days
beetroot,freezer,0.9175,-16.57,58.21,0,90.46,7+ days
beetroot,refrigerator,0.358,7.26,80.29,0,15.08,7+ days
beetroot,refrigerator,0.8223,4.89,81.87,0,27.15,7+ days
beetroot,room_temp,0.2318,34.69,60.08,0,2.88,2-4 days
beetroot,refrigerator,0.5581,5.51,86.64,0,19.62,7+ days
beetroot,room_temp,0.1019,37.96,93.83,0,1.63,1-2 days
beetroot,room_temp,0.2325,36.73,80.33,0,2.36,2-4 days
beetroot,refrigerator,0.2639,3.29,81.26,0,14.05,7+ days
beetroot,room_temp,0.3636,21.78,70.66,0,5.19,4-7 days
beetroot,refrigerator,0.167,5.86,81.32,0,10.11,7+ days
beetroot,freezer,0.6671,-12.18,68.62,0,83.66,7+ days
beetroot,room_temp,0.4863,38.44,71.55,0,4.82,4-7 days
beetroot,freezer,0.4409,-14.29,51.34,0,63.93,7+ days
beetroot,room_temp,0.3931,25.99,80.29,0,5.19,4-7 days
beetroot,refrigerator,0.8855,4.04,87.15,0,25.58,7+ days
beetroot,room_temp,0.3394,28.47,72.8,0,4.68,4-7 days
beetroot,room_temp,0.4796,24.08,39.45,0,5.49,4-7 days
beetroot,room_temp,0.464,27.17,68.86,0,6.19,4-7 days
beetroot,room_temp,0.2559,20.58,85.77,0,4.89,4-7 days
beetroot,refrigerator,0.5094,5.43,94.3,0,15.63,7+ days
beetroot,refrigerator,0.835,7.53,92.79,0,26.34,7+ days
beetroot,refrigerator,0.1465,5.1,85.55,0,10.83,7+ days
beetroot,refrigerator,0.97,3.98,82.07,0,28.65,7+ days
beetroot,room_temp,0.1096,38.93,52.34,0,2.99,2-4 days
beetroot,room_temp,0.3151,21.47,83.67,0,5.26,4-7 days
beetroot,room_temp,0.3565,41.66,91.27,0,3.48,2-4 days
beetroot,freezer,0.4941,-12.9,69.01,0,86.16,7+ days
beetroot,room_temp,0.4964,32.82,59.29,0,5.77,4-7 days
beetroot,room_temp,0.6499,31.04,64.83,0,7.42,7+ days
beetroot,room_temp,0.1011,33.31,81.15,0,2.58,2-4 days
beetroot,room_temp,0.6356,18.77,39.57,0,7.86,7+ days
beetroot,room_temp,0.3092,34.23,77.13,0,3.36,2-4 days
beetroot,refrigerator,0.0655,6.43,94.4,0,10.8,7+ days
beetroot,refrigerator,0.4923,5.5,93.63,0,17.86,7+ days
beetroot,freezer,0.6048,-11.01,68.55,0,68.42,7+ days
beetroot,room_temp,0.6149,26.81,36.13,0,7.4,7+ days
beetroot,room_temp,0.3886,29.74,62.02,0,4.9,4-7 days
beetroot,room_temp,0.6259,22.06,81.49,0,6.04,4-7 days
beetroot,room_temp,0.4385,21.5,52.35,0,5.54,4-7 days
beetroot,room_temp,0.2204,19.91,60.08,0,4.35,4-7 days
beetroot,freezer,0.5851,-14.88,60.98,0,88.59,7+ days
beetroot,refrigerator,0.4517,5.03,91.22,0,17.09,7+ days
beetroot,room_temp,0.0331,31.33,41.0,0,2.37,2-4 days
beetroot,refrigerator,0.2195,7.65,91.33,0,11.94,7+ days
beetroot,room_temp,0.6406,33.18,93.56,0,5.15,4-7 days
beetroot,room_temp,0.425,38.55,41.74,0,4.26,4-7 days
beetroot,room_temp,0.3028,30.48,84.82,0,4.56,4-7 days
beetroot,room_temp,0.2038,22.6,38.0,0,3.79,2-4 days
beetroot,freezer,0.7546,-14.65,67.53,0,78.12,7+ days
beetroot,freezer,0.8981,-19.91,59.21,0,95.04,7+ days
beetroot,room_temp,0.1768,30.84,46.93,0,2.89,2-4 days
beetroot,refrigerator,0.1584,5.17,87.76,0,9.94,7+ days
beetroot,freezer,0.5045,-11.71,66.46,0,76.82,7+ days
beetroot,room_temp,0.1029,22.11,41.27,0,3.86,2-4 days
beetroot,room_temp,0.0837,33.03,43.78,0,2.64,2-4 days
beetroot,room_temp,0.0617,35.66,64.22,0,2.81,2-4 days
beetroot,refrigerator,0.7429,2.67,84.37,0,25.71,7+ days
beetroot,refrigerator,0.8201,2.26,85.23,0,25.91,7+ days
beetroot,room_temp,0.1495,31.36,90.74,0,3.0,2-4 days
beetroot,room_temp,0.0389,34.76,72.43,0,2.26,2-4 days
beetroot,room_temp,0.5372,19.79,62.64,0,6.16,4-7 days
beetroot,freezer,0.5989,-15.59,62.68,0,69.05,7+ days
beetroot,refrigerator,0.4454,2.87,80.5,0,13.46,7+ days
beetroot,room_temp,0.1424,30.11,76.83,0,3.81,2-4 days
beetroot,refrigerator,0.6124,4.98,92.37,0,22.06,7+ days
beetroot,room_temp,0.0497,23.31,51.46,0,2.86,2-4 days
beetroot,refrigerator,0.6259,5.06,81.92,0,16.9,7+ days
beetroot,refrigerator,0.7169,6.63,82.56,0,20.42,7+ days
beetroot,room_temp,0.0575,39.68,41.26,0,2.19,2-4 days
beetroot,freezer,0.8942,-12.58,57.73,0,119.63,7+ days
beetroot,room_temp,0.3106,24.87,46.94,0,5.02,4-7 days
beetroot,freezer,0.867,-13.28,65.65,0,82.78,7+ days
beetroot,refrigerator,0.6813,7.67,82.93,0,21.41,7+ days
beetroot,refrigerator,0.3735,3.32,90.59,0,17.23,7+ days
beetroot,refrigerator,0.5428,5.04,84.93,0,17.92,7+ days
beetroot,refrigerator,0.3903,7.01,94.51,0,12.61,7+ days
beetroot,room_temp,0.1103,36.74,47.9,0,2.48,2-4 days
beetroot,refrigerator,0.7663,7.16,83.87,0,24.82,7+ days
beetroot,room_temp,0.0256,35.14,79.16,0,1.99,1-2 days
beetroot,room_temp,0.337,36.79,79.78,0,4.5,4-7 days
beetroot,refrigerator,0.8552,6.75,84.6,0,25.48,7+ days
beetroot,room_temp,0.4865,41.8,46.84,0,5.26,4-7 days
beetroot,refrigerator,0.1134,7.92,82.71,0,12.56,7+ days
